Epoch,Latitude_deg,Longitude_deg,Altitude_m,Clock_Bias_m,East_m,North_m,Up_m,ECEF_X_m,ECEF_Y_m,ECEF_Z_m
37,22.305755821311998,114.18044232340483,22.07508772239089,1335558.581227871,37.095741300326836,5.544658869765601,2.337105520805307,-2418240.3364142748,5385744.862055417,2405779.001607138
38,22.30576482424657,114.18044120931863,22.409669877961278,1335579.8822898834,36.98094577930756,6.54159716321395,2.6716873934224927,-2418240.2034931527,5385744.846275757,2405780.050936438
39,22.305768254325105,114.18044920359661,23.276612643152475,1335601.371477459,37.80467785624685,6.921429193787517,3.5386249297979107,-2418241.2244335134,5385745.109049278,2405780.731391032
40,22.305774702879873,114.1804494825422,22.562119526788592,1335621.6590362876,37.83341435171835,7.635508006981827,2.824130822895917,-2418240.868872552,5385744.246997673,2405781.120851684
41,22.30577947094185,114.18045879300404,22.76424426306039,1335642.884368854,38.79276124941958,8.163501094682086,3.026249143744312,-2418241.738558175,5385743.841814908,2405781.6860497296
42,22.305783323116952,114.18046621530014,23.00839135888964,1335664.368392799,39.557552672743995,8.590073264764989,3.270390978698431,-2418242.4624506077,5385743.586907812,2405782.1733659427
43,22.305786162010186,114.18047532150871,23.307412611320615,1335685.832827333,40.49585455377626,8.904440440319187,3.5694059124419937,-2418243.3828685954,5385743.346093405,2405782.577700236
44,22.305789520636903,114.18048380813437,23.465200785547495,1335707.117785733,41.370313789583676,9.276359926773427,3.7271879452379424,-2418244.1825769027,5385742.992301441,2405782.981675605
45,22.305794543203408,114.18048939982262,23.28647074010223,1335728.0699210712,41.946476890477626,9.832534249290125,3.5484533011321013,-2418244.5539906104,5385742.412875551,2405783.4283940447
46,22.30579858081082,114.18049497615327,23.232147393748164,1335749.0029072477,42.52105860256681,10.279639486186063,3.4941254418816854,-2418244.988062813,5385741.9768616175,2405783.8214232116
47,22.30580251058627,114.18050092202976,23.02451922930777,1335770.00816368,43.13371714921217,10.714803828972828,3.286492447508348,-2418245.4006315935,5385741.399996204,2405784.145218296
48,22.305806507713942,114.18050784565686,22.880202437750995,1335791.0581168365,43.84712312436827,11.157426799643458,3.1421700291493524,-2418245.927940841,5385740.832715622,2405784.4999433146
49,22.305809663800208,114.18051502028631,23.01054970640689,1335812.4157540665,44.58639440715059,11.5069177876428,3.272511552506393,-2418246.5974103482,5385740.518903479,2405784.872753468
50,22.305813569180742,114.18052247758668,23.129647931084037,1335833.6116072007,45.35479167992127,11.939381858732691,3.391603562530349,-2418247.276287907,5385740.1549373325,2405785.3180582547
51,22.305818272090157,114.18052740018413,22.606500148773193,1335854.2341843839,45.862009144915135,12.46015817504368,2.868451153013631,-2418247.4597891048,5385739.325319967,2405785.601304278
52,22.305818411139487,114.180552455389,15.937606469728053,1335872.201491587,48.44363791715792,12.47555049002449,-3.800461632739825,-2418247.285295523,5385732.633979492,2405783.084370346
53,22.30581473730856,114.18056122230796,16.32809381559491,1335894.2141303374,49.346981511333844,12.068733504755533,-3.409980420227105,-2418248.3206031234,5385732.734390075,2405782.85620117
54,22.305797816776913,114.18055562341581,22.720991453155875,1335920.3426823993,48.770128930677004,10.195051839358298,2.9829249389823094,-2418250.5082837106,5385739.015040559,2405783.549139817
55,22.305785160030812,114.18053523993052,40.06166900508106,1335952.0291758904,46.669952502020124,8.793526945728527,20.32362029394603,-2418255.3816187023,5385754.996101928,2405788.8341196678
56,22.30578231174111,114.18053710851494,22.474425189197063,1335964.5935877135,46.862363143424666,8.478098318263282,2.7363754968724696,-2418248.9413956148,5385740.182876285,2405781.8670852007
57,22.305820932794795,114.18058518801216,5.1325042843818665,1335973.459877129,51.81630363235293,12.754774383998697,-14.605590867704628,-2418246.223975037,5385722.036309026,2405779.2416320876
58,22.30583447612138,114.18062640016504,-7.931807047687471,1335986.7123043032,56.062657395499876,14.254473420448013,-27.669941287687816,-2418244.913800786,5385708.751402017,2405775.6705596214
59,22.305825059412875,114.18060805958169,-12.876836678944528,1336004.7458606663,54.17282108734984,13.211703951115476,-32.61495233681368,-2418241.4779471247,5385705.712958803,2405772.8289480763
60,22.30583181006727,114.18063121637752,-22.813163734972477,1336020.0859636932,56.558784969550906,13.959218881850756,-42.55130169771433,-2418239.772921787,5385696.090552528,2405769.7492034575
61,22.30581226650565,114.18062761648105,16.564219554886222,1336064.3472573382,56.18821013027783,11.795153515184547,-3.1739107389764873,-2418254.693592049,5385730.226151453,2405782.692692489
62,22.305818270421682,114.18063014471046,-20.240833438001573,1336065.2191956523,56.44838976644018,12.459924087887197,-39.9789673003123,-2418240.8801019024,5385698.825947921,2405769.338423137
63,22.30578981206731,114.18060211137526,-25.32477683853358,1336082.585435942,53.55983239871732,9.308597038213616,-45.06288039505421,-2418236.8083220506,5385696.809436699,2405764.49331328
64,22.30576385538532,114.18055397559849,-13.40478743519634,1336112.966206598,48.60007500160184,6.434306138162469,-33.142847724818445,-2418237.247740147,5385709.896703486,2405766.3583280947
65,22.30552644016817,114.18014436134845,94.842688546516,1336219.1352218383,6.3939086599954,-19.85608808241188,75.10478231792592,-2418243.852955705,5385827.648556541,2405783.1203967347
66,22.305658761881247,114.18029534858388,77.58791116345674,1336222.2800096138,21.951708397898138,-5.203272655429217,57.8499993184031,-2418249.228948678,5385801.639454015,2405790.127746756
67,22.305644841154617,114.18029070054726,94.97696612589061,1336254.18880236,21.472832317043597,-6.744814252511209,75.23905445875202,-2418255.6214292347,5385817.045717254,2405795.301541958
68,22.305650433133046,114.1803284221827,96.43581808358431,1336275.543894402,25.359709959616143,-6.1255760511644155,76.69789278117364,-2418259.623847581,5385816.470478446,2405796.4281433537
69,22.305658459932122,114.18028682973981,107.54250368475914,1336306.1009960626,21.074020127052822,-5.236735163455289,87.80459477118909,-2418259.7849396607,5385827.292216579,2405801.4660037803
70,22.305681100055683,114.18021181297118,119.44862569309771,1336338.7792610794,13.344229887720399,-2.729665382164811,99.71073919779853,-2418256.855482982,5385839.639099816,2405808.304431162
71,22.305664634824293,114.18014518234948,133.02533596847206,1336371.2986873952,6.478537840653146,-4.552981681519851,113.28745909054217,-2418256.02060965,5385854.541394738,2405811.770570981
72,22.305647682978275,114.18015442746625,131.98111777752638,1336392.1997507447,7.431168608532221,-6.4301723956167685,112.24323823772525,-2418256.7857832643,5385853.919842393,2405809.6375145894
73,22.305635557888635,114.18014859521426,135.3650583093986,1336416.7349209182,6.830208608171614,-7.772869515252047,115.6271779370934,-2418257.72865661,5385857.486949092,2405809.6796574485
74,22.305617747429707,114.18012824111184,140.9837501887232,1336442.9706033764,4.732894073347974,-9.745151839729203,121.24586899620779,-2418258.2512125713,5385863.771093412,2405809.987521817
75,22.305602963297037,114.18013574934571,136.93981806002557,1336460.9920500398,5.506552382692393,-11.38229305918554,117.20193351834469,-2418257.6790373866,5385860.607974384,2405806.938015911
76,22.305601494753855,114.18011677375384,146.49627011734992,1336491.5296950587,3.5512814338998475,-11.544932804292591,126.75838666993688,-2418259.5420760945,5385869.530822301,2405810.4146816735
77,22.305770870635165,114.18151602940189,-137.16542750410736,1336284.8967763463,147.72636506723407,7.211619058770456,-156.9050135410456,-2418280.6556946295,5385564.569612226,2405720.103757308
78,22.305770546670693,114.18159386742005,-152.00588509999216,1336294.8038305591,155.74620695721018,7.175807270702734,-171.74566180584722,-2418282.3535123114,5385548.7715343265,2405714.4378825184
79,22.305535279229694,114.18008612214444,154.78296094201505,1336563.1765450654,0.392884947600532,-18.877464761138473,135.0450608925655,-2418260.9410271454,5385880.357343203,2405806.7760220235
80,22.305601055252886,114.18024165029536,119.22087678126991,1336557.3203047987,16.418715646828677,-11.593543713070583,99.48297311223395,-2418260.951932833,5385841.256635185,2405800.0173715455
81,22.30561841915444,114.18020174697605,121.27442329470068,1336580.660477413,12.307025569362043,-9.670732948491192,101.53653210161741,-2418257.6802699952,5385844.008242213,2405802.5757268947
82,22.305557865175917,114.18009319277147,142.94743880815804,1336619.009440507,1.121454152682508,-16.37633153539093,123.20954562080074,-2418256.731695879,5385869.203733834,2405804.597850639
83,22.305520376232188,114.18006521748687,152.4686931455508,1336649.016626417,-1.7611720803036357,-20.527772201738752,132.73078774068085,-2418258.35551951,5385879.857827015,2405804.370825484
84,22.30568729499167,114.18077605921417,-0.21743376832455397,1336547.8039018367,71.48355862277026,-2.0434627413095403,-19.955706438771085,-2418264.4388289344,5385714.588844322,2405763.5200913083
85,22.305625618731877,114.18024540721004,108.47156451549381,1336659.4517340672,16.80580201927632,-8.873454563739228,88.73366422606549,-2418256.808663855,5385831.083844101,2405798.454039815
86,22.30569064445947,114.18075333372761,3.472902562469244,1336595.6881491982,69.14197705551383,-1.6725729363608648,-16.26534419583347,-2418263.643515834,5385718.534214944,2405765.2638988364
87,22.305635594880876,114.18026549343051,102.9580536102876,1336699.1792457777,18.87549211153061,-7.768723480605358,83.22014898242175,-2418256.4356382,5385825.200170895,2405797.383460695
88,22.305695645002867,114.18070370013898,10.23223395831883,1336645.3696732488,64.02782586872212,-1.1188634412579042,-9.505959316439544,-2418261.4534934186,5385726.142199845,2405768.341688315
89,22.30564667622848,114.18031390551977,89.86120651196688,1336731.7737626478,23.86387510449052,-6.541596611210337,70.12328656376256,-2418255.8324443162,5385811.678261681,2405793.5478722383
90,22.305664691929174,114.1804565460173,58.85061603132635,1336727.3361788134,38.56148203643926,-4.546558470367393,39.11262593641275,-2418257.1786887962,5385778.794268737,2405783.6235821852
91,22.305523718776932,114.18004616123523,147.051993297413,1336817.7175151107,-3.724762382049295,-20.157611002854384,127.31408823480449,-2418254.4539721212,5385875.962264961,2405802.6573891775
92,22.305662229188208,114.18045883668246,57.436476085335016,1336767.5137957502,38.797505046926496,-4.81926953184859,37.698484357258295,-2418256.9005035367,5385777.598482804,2405782.8345425436
93,22.305660063885313,114.18049040784027,51.17929396033287,1336783.3563834562,42.05056676444415,-5.059031819499669,31.441281438079038,-2418257.534220649,5385771.067949116,2405780.237810514
94,22.30565132749407,114.18045577977483,57.36936047114432,1336809.2415819403,38.482522877521774,-6.02647395849227,37.63136961911768,-2418256.775401885,5385778.088848304,2405781.692197615
95,22.30567178796029,114.18038985121828,69.3516092216596,1336840.3102856728,31.689277537222736,-3.760798031984941,49.61365746763272,-2418254.766703407,5385790.19996429,2405788.3361942847
96,22.305639829419782,114.18051416635616,53.15928637329489,1336848.713274136,44.4986697741769,-7.299697168567662,33.42125506723093,-2418260.8662016327,5385772.512114001,2405778.9163054503
97,22.30565010119483,114.180531769185,41.20070191659033,1336859.8556482247,46.312379843555284,-6.1622316764794,21.46265891148054,-2418257.8121644435,5385761.282311085,2405775.4297918226
98,22.3054071857461,114.18008174475617,153.27119981497526,1336969.3895075833,-0.05816988404373813,-33.062160247365476,133.5332417173165,-2418262.1618608725,5385884.177541163,2405793.0789315924
99,22.305624133887523,114.18061262986555,42.97412436082959,1336904.2873270994,54.64429530736596,-9.0377005494605,23.236012003423347,-2418266.5321170567,5385760.361843087,2405773.4425618877
100,22.30563897708526,114.18055695952893,42.87302757240832,1336925.0210012575,48.90801133317735,-7.39405550175095,23.13496388578077,-2418261.005297501,5385762.057066117,2405774.9248635015
101,22.305656324087835,114.18053533649599,38.492513209581375,1336942.0723173448,46.67993393887501,-5.473135317667658,18.75446815858654,-2418257.014054877,5385758.607448504,2405775.0394352484
102,22.30557680199118,114.18030194235597,86.54485599603504,1337000.4816914543,22.63117993620498,-14.279183693396444,66.80692784207625,-2418254.6540747057,5385812.06329685,2405785.1305556004
103,22.305640444244975,114.18053958368351,40.50688582472503,1336984.9541015183,47.11758443250398,-7.231592153057584,20.768835796603298,-2418258.4500424517,5385760.737171606,2405774.1771101514
104,22.305632684786943,114.1805423301035,42.22247271891683,1337006.466656847,47.40059109110796,-8.090838051066163,22.48441955767801,-2418259.4919322934,5385762.366714516,2405774.0333068585
105,22.30559488224443,114.18040936602922,66.87543966528028,1337045.6221538621,33.70009895413092,-12.276991935135548,47.13746684627056,-2418256.986705501,5385790.235128287,2405779.5174168437
106,22.30563400690271,114.18046931081656,45.6455060262233,1337048.3261264283,39.876697537702945,-7.944458748643719,25.907504501945187,-2418253.902607248,5385768.286945137,2405775.46795893
107,22.30561365177518,114.18041403724095,57.34357971418649,1337077.4220245122,34.18136743820233,-10.19852056434723,37.605608016618305,-2418253.490464484,5385781.273445828,2405777.822559449
108,22.305569907963037,114.18028870033531,83.77533954847604,1337118.1791201087,21.266702607969076,-15.042595667154341,64.03741432441477,-2418252.4784736354,5385810.549055883,2405783.373104144
109,22.30558759797069,114.18035425540785,70.16148757003248,1337127.467969571,28.02148747771257,-13.083638303306488,50.42354060108564,-2418253.1770033687,5385795.61386597,2405780.0183539568
110,22.30564252340995,114.1804745093075,37.952083088457584,1337121.5060030005,40.41229967010077,-7.0013716024168176,18.214079305870506,-2418251.32913084,5385761.2477689255,2405773.4204502744
111,22.305658051866132,114.18053448020146,26.008883072063327,1337131.6239203548,46.59160960992235,-5.281799500903403,6.270838826976476,-2418252.1729887603,5385748.041197529,2405770.4783135606
112,22.30564195795893,114.18050274781339,33.11921099666506,1337156.8763025394,43.32196333027656,-7.063973655184135,13.381188054075503,-2418252.161787823,5385755.998670431,2405771.5282169837
113,22.305640035792,114.18051036255606,31.898581590503454,1337175.3228594277,44.1065781658744,-7.27682120150581,12.160553033155795,-2418252.4480861053,5385754.720769909,2405770.8680064697
114,22.305643496333023,114.180513028263,28.721490133553743,1337192.4377631207,44.38122922444244,-6.893614038330464,8.983460099694978,-2418251.4350864603,5385751.794121088,2405770.0166787766
115,22.305644421048445,114.18051088623005,27.054577286355197,1337210.094114048,44.16050259525921,-6.791214592430223,7.31654889270268,-2418250.5861204187,5385750.442203874,2405769.4787425646
116,22.305634599012144,114.18048751549662,30.69457818567753,1337232.0294782636,41.7524125662689,-7.878867894060793,10.95656474589927,-2418249.937807819,5385754.877341612,2405769.8540380714
117,22.30563831482673,114.18050545808566,25.352129098027945,1337247.4608060548,43.60117769764167,-7.467385970258325,5.614103792297764,-2418249.535838768,5385749.468566278,2405768.2070076554
118,22.305639564225693,114.18051250789722,21.914589098654687,1337264.1245241268,44.32756475710647,-7.329027923830814,2.176558948060954,-2418248.8743066993,5385746.221840818,2405767.030298355
119,22.305631743343724,114.18049305700282,24.514046845026314,1337285.3232342063,42.32336874273515,-8.195080683731607,4.7760292430661275,-2418248.165679423,5385749.536592345,2405767.2156751705
120,22.30563049341206,114.18049323941163,22.745092283003032,1337302.9903014165,42.34215275264642,-8.333489301373286,3.007074377024646,-2418247.533977205,5385748.083824571,2405766.416219602
121,22.3056266165693,114.18048727811278,22.26768299099058,1337321.7874105629,41.727899822318875,-8.762791775125624,2.5296685526922866,-2418246.8594431044,5385748.081140829,2405765.8378424393
122,22.30562379612801,114.18048233992566,21.4461430599913,1337340.143087892,41.21906562103846,-9.075112982479244,1.7081314889453503,-2418246.132481478,5385747.70432579,2405765.2370786355
123,22.305617272200998,114.18046782908876,22.612013682723045,1337359.9599632605,39.72388142520619,-9.797544387566063,2.874010520411531,-2418245.3226106237,5385749.55090388,2405765.0112127783
124,22.305423566593156,114.18027321268522,77.94305231422186,1337421.8114323828,19.670845017722012,-31.247809447582934,58.20507309294099,-2418251.3317796565,5385811.89125228,2405766.166840136
125,22.3053875351329,114.18023124036543,87.57831126824021,1337448.4057505361,15.34600948266919,-35.23783958275932,67.84032300755831,-2418251.658039936,5385823.176417463,2405766.132418937
126,22.305608549757064,114.18044139169616,22.619527641683817,1337416.8553794487,36.9997802831385,-10.763429327730607,2.8815392892983787,-2418242.9905297332,5385751.007501577,2405764.1204606793
127,22.305418738901537,114.18025130165209,76.63357309997082,1337477.7131120593,17.41311101493824,-31.78240376387332,56.89559778454118,-2418248.8590108766,5385811.895938784,2405765.1752393637
128,22.305601938007708,114.18042321968666,22.78399123251438,1337454.7975016742,35.12734261189642,-11.49558480391439,3.0460121784119756,-2418241.458527639,5385752.16678537,2405763.5055163917
129,22.30544302550634,114.18026103094373,68.4245176045224,1337509.2480336495,18.41559824955025,-29.092969456351874,48.68655237491813,-2418246.2445626766,5385803.625671668,2405764.5476993024
130,22.30546979794043,114.1802800252387,60.4790218276903,1337521.9017706753,20.3727537165354,-26.12827242849201,40.74106355141337,-2418244.558105107,5385795.091499383,2405764.274857035
131,22.305592328060214,114.1803878236472,25.487393309362233,1337513.5942083783,31.480156995986253,-12.559753742471269,5.7494312739457545,-2418239.3212546487,5385756.310845207,2405763.5470552705
132,22.305583445646572,114.18035848584674,29.726968116126955,1337536.053490878,28.45721489173567,-13.54336148446884,9.989018254430151,-2418238.3230710723,5385761.467842325,2405764.2461770065
133,22.305582662281243,114.1803509225288,29.566067727282643,1337554.9247677017,27.677890570605648,-13.63010845611003,9.828121107181834,-2418237.564635884,5385761.681296981,2405764.104852906
134,22.30558588560892,114.18034592836915,29.224487168714404,1337573.730024468,27.16329062656264,-13.273173666950113,9.486543516120655,-2418236.910251825,5385761.480200931,2405764.3054337604
135,22.305590645103614,114.18034748606688,27.64563873503357,1337591.3438230327,27.32378799478632,-12.746127905477332,7.907695479126394,-2418236.376416485,5385759.899424587,2405764.193792624
136,22.305541894996725,114.18029490992525,41.424505453556776,1337621.001470262,21.906402803960603,-18.1445141686159,21.68656995294476,-2418237.495186029,5385775.61696259,2405764.4291055053
137,22.305591144778134,114.18033671710654,26.85112328734249,1337628.6714570806,26.214152098675207,-12.690796816675732,7.113184796159983,-2418235.0544506223,5385759.66421298,2405763.9434282198
138,22.305594136120952,114.18033220120957,26.555604983121157,1337647.468569783,25.74883286991268,-12.35955100677174,6.817669040040029,-2418234.4664726625,5385759.490702183,2405764.1377250426
139,22.305610562168127,114.18033421512185,22.94130030274391,1337663.653208607,25.956328401272092,-10.540608245346498,3.2033668019380994,-2418233.0033195284,5385755.72543599,2405764.4487575726
140,22.305582093894895,114.18029495945457,33.60531575605273,1337691.101664442,21.91147319454643,-13.693066590964772,13.867391405766398,-2418233.8446423323,5385767.474197807,2405765.5797039573
141,22.30558978892616,114.18029823820686,34.72264185361564,1337711.4601933106,22.249318496942045,-12.840959041466183,14.98471811752681,-2418234.443790413,5385767.983797512,2405766.792129387
142,22.30560730554847,114.1803057839796,29.598239335231483,1337726.6127310228,23.026813629507487,-10.90124548780125,9.860316470136526,-2418232.9095898257,5385762.668716027,2405766.641740009
143,22.305628344759675,114.18032002467926,24.570284731686115,1337741.874067687,24.494151129240525,-8.571460740795493,4.8323599775399435,-2418231.9806125565,5385757.0174094485,2405766.8888391424
144,22.30562645673982,114.18032522709423,29.072855515405536,1337765.181823866,25.030225015893265,-8.78053571109852,9.334928394348482,-2418234.208431479,5385760.670388579,2405768.40435101
145,22.30564433067067,114.1803243953596,29.163467573933303,1337784.702506365,24.94452034900133,-6.80126751184657,9.42554321969632,-2418233.856877954,5385760.096655546,2405770.2699070843
146,22.305673378087604,114.18034356504346,32.34999861009419,1337807.4768751187,26.919770145040378,-3.5847023602305756,12.61206886091151,-2418236.366313061,5385760.863279957,2405774.455223231
147,22.30565592023071,114.1803579843526,35.81704131420702,1337830.7522447181,28.40555342316783,-5.51789825383833,16.079103738236363,-2418239.336135614,5385763.850235384,2405773.9825918353
148,22.30565689031197,114.18038810715301,40.6997206909582,1337854.9788826485,31.50943002755976,-5.410474447283336,20.96176863643181,-2418244.0013000746,5385766.662641644,2405775.935184457
149,22.305661301188806,114.18040224422899,41.968832661397755,1337875.12534546,32.96612066104494,-4.922033389757385,22.23087364485985,-2418245.7351836413,5385766.967975192,2405776.8687630515
150,22.305686662280166,114.18039290308936,44.91221945453435,1337896.1426685606,32.00361792465496,-2.1136720497757815,25.174266894797324,-2418245.53594214,5385768.874056422,2405780.5841400074
151,22.30569082522838,114.18042184441408,46.94412753544748,1337917.9259516443,34.98574510994315,-1.652681235729537,27.206159459720666,-2418248.9547547726,5385769.207859175,2405781.781837123
152,22.30568683490646,114.18045827622811,54.87288243230432,1337943.8948367063,38.73973329877256,-2.0945442117095583,35.134892539818864,-2418255.452712219,5385774.515045827,2405784.3823750154
153,22.305687759748228,114.18047969874335,58.766664578579366,1337966.4207321266,40.947139635647524,-1.9921270772725526,39.02866093709992,-2418258.9260906097,5385776.861756811,2405785.9550016248
154,22.30572719488163,114.18046668536418,51.44836156163365,1337979.3132293434,39.606180263922,2.3747338204885016,31.71036625137735,-2418254.2505775387,5385769.722367577,2405787.21745247
155,22.305746046278973,114.18048193339928,42.83228547312319,1337991.8942082648,41.177279402243094,4.46224734422501,23.094279093132958,-2418252.09417957,5385761.084064222,2405785.878540197
156,22.305751668083126,114.18048731097869,40.76389390230179,1338009.4602416246,41.731370127709276,5.084778596650485,21.02588345580896,-2418251.719043086,5385758.89583004,2405785.6694325996
157,22.3057432007351,114.18049688864798,40.24623560253531,1338027.6640955561,42.718252168237555,4.147148027652693,20.508219307668124,-2418252.568935692,5385758.37934134,2405784.605484576
158,22.305754227443405,114.18049588857437,37.77340434119105,1338044.7607279108,42.61518473806812,5.368189563489504,18.03538781859291,-2418251.34798753,5385755.911706484,2405784.7965989527
159,22.305757151015406,114.18048748250919,37.88871356006712,1338064.1092493539,41.74902418662953,5.6919293004792,18.150702481888214,-2418250.5511905854,5385756.251722385,2405785.1398813524
160,22.30576783082923,114.18048849001835,35.01373050827533,1338080.6594368392,41.85281582991355,6.874556533430198,15.275717579706855,-2418249.372525889,5385753.373240326,2405785.142819253
